Timestamp,Author_ID,Tweet,Likes,Retweets,Sentiment
2025-03-13 15:00:55.360515,34589,Not impressed with this style. #fashionfail,98,147,Negative
2025-03-23 15:00:55.360519,64134,Looking up new fashion trends. #trendwatch,288,2,Neutral
2025-03-19 15:00:55.360524,88698,Looking up new fashion trends. #trendwatch,115,172,Neutral
2025-03-16 15:00:55.360530,60215,Very disappointed with the fit. #fashion,229,44,Negative
2025-03-06 15:00:55.360537,22696,Looking up new fashion trends. #trendwatch,495,155,Neutral
2025-03-25 15:00:55.360544,62653,Not impressed with this style. #fashionfail,438,140,Negative
2025-03-28 15:00:55.360551,91519,Exploring vintage styles. #styleinspo,285,31,Neutral
2025-03-07 15:00:55.360559,58494,Looking up new fashion trends. #trendwatch,452,62,Neutral
2025-03-30 15:00:55.360565,55334,Attending fashion week next week. #fashion,65,168,Neutral
2025-03-08 15:00:55.360569,78092,Very disappointed with the fit. #fashion,408,103,Negative
2025-03-05 15:00:55.360574,74707,Attending fashion week next week. #fashion,365,13,Neutral
2025-03-24 15:00:55.360578,41441,Loving my new outfit! #fashion,500,12,Positive
2025-03-24 15:00:55.360584,93313,Feeling fabulous in this new dress. #fashiontrends,235,105,Positive
2025-03-05 15:00:55.360589,76041,Looking up new fashion trends. #trendwatch,278,119,Neutral
2025-03-29 15:00:55.360593,85036,Very disappointed with the fit. #fashion,26,73,Negative
2025-03-04 15:00:55.360599,54532,Very disappointed with the fit. #fashion,339,195,Negative
2025-03-02 15:00:55.360603,21620,The new Zara collection is amazing. #style,196,106,Positive
2025-03-02 15:00:55.360607,64641,The new Zara collection is amazing. #style,180,153,Positive
2025-03-17 15:00:55.360612,91447,Feeling fabulous in this new dress. #fashiontrends,339,166,Positive
2025-03-12 15:00:55.360617,88769,Feeling fabulous in this new dress. #fashiontrends,138,130,Positive
2025-03-24 15:00:55.360621,23708,Looking up new fashion trends. #trendwatch,453,154,Neutral
2025-03-12 15:00:55.360626,24686,The new Zara collection is amazing. #style,442,196,Positive
2025-03-11 15:00:55.360631,84784,Feeling fabulous in this new dress. #fashiontrends,27,98,Positive
2025-03-15 15:00:55.360635,65900,Attending fashion week next week. #fashion,239,110,Neutral
2025-03-15 15:00:55.360639,89882,Feeling fabulous in this new dress. #fashiontrends,377,30,Positive
2025-03-16 15:00:55.360655,32067,The new Zara collection is amazing. #style,117,15,Positive
2025-03-20 15:00:55.360660,92577,Loving my new outfit! #fashion,46,33,Positive
2025-03-05 15:00:55.360664,38886,Attending fashion week next week. #fashion,208,8,Neutral
2025-03-09 15:00:55.360669,66812,Terrible stitching on this shirt. #stylecritic,162,175,Negative
2025-03-25 15:00:55.360673,72934,Not impressed with this style. #fashionfail,307,118,Negative
2025-03-05 15:00:55.360680,43815,Exploring vintage styles. #styleinspo,286,113,Neutral
2025-03-25 15:00:55.360685,62002,Feeling fabulous in this new dress. #fashiontrends,485,119,Positive
2025-03-09 15:00:55.360689,56023,Loving my new outfit! #fashion,469,86,Positive
2025-03-03 15:00:55.360695,99419,Looking up new fashion trends. #trendwatch,77,73,Neutral
2025-03-26 15:00:55.360699,32391,Exploring vintage styles. #styleinspo,267,89,Neutral
2025-03-21 15:00:55.360703,48640,Loving my new outfit! #fashion,20,27,Positive
2025-03-07 15:00:55.360708,31760,Not impressed with this style. #fashionfail,438,78,Negative
2025-03-13 15:00:55.360712,91382,Feeling fabulous in this new dress. #fashiontrends,125,0,Positive
2025-03-04 15:00:55.360717,26933,Terrible stitching on this shirt. #stylecritic,442,107,Negative
2025-03-23 15:00:55.360721,87843,Loving my new outfit! #fashion,440,58,Positive
2025-03-14 15:00:55.360726,11889,Feeling fabulous in this new dress. #fashiontrends,46,100,Positive
2025-03-24 15:00:55.360730,28696,Loving my new outfit! #fashion,226,156,Positive
2025-03-20 15:00:55.360735,19432,Looking up new fashion trends. #trendwatch,495,13,Neutral
2025-03-21 15:00:55.360740,37108,Exploring vintage styles. #styleinspo,385,90,Neutral
2025-04-01 15:00:55.360744,48456,Very disappointed with the fit. #fashion,463,129,Negative
2025-03-09 15:00:55.360748,10577,Looking up new fashion trends. #trendwatch,122,161,Neutral
2025-03-15 15:00:55.360753,80822,Exploring vintage styles. #styleinspo,335,80,Neutral
2025-03-18 15:00:55.360757,38748,The new Zara collection is amazing. #style,436,116,Positive
2025-03-03 15:00:55.360762,66818,Exploring vintage styles. #styleinspo,403,28,Neutral
2025-03-29 15:00:55.360766,69616,Not impressed with this style. #fashionfail,246,93,Negative
2025-03-22 15:00:55.360770,96017,Exploring vintage styles. #styleinspo,46,52,Neutral
2025-03-12 15:00:55.360775,28090,The new Zara collection is amazing. #style,488,11,Positive
2025-03-13 15:00:55.360780,32579,Feeling fabulous in this new dress. #fashiontrends,75,158,Positive
2025-03-24 15:00:55.360784,46826,Terrible stitching on this shirt. #stylecritic,359,191,Negative
2025-03-09 15:00:55.360789,45863,Loving my new outfit! #fashion,112,193,Positive
2025-03-11 15:00:55.360793,74801,Not impressed with this style. #fashionfail,272,107,Negative
2025-03-20 15:00:55.360798,38561,Loving my new outfit! #fashion,444,122,Positive
2025-03-25 15:00:55.360804,34945,Loving my new outfit! #fashion,83,138,Positive
2025-03-31 15:00:55.360811,39029,The new Zara collection is amazing. #style,428,185,Positive
2025-03-30 15:00:55.360819,42566,Attending fashion week next week. #fashion,483,105,Neutral
2025-03-13 15:00:55.360826,19807,Very disappointed with the fit. #fashion,194,103,Negative
2025-03-25 15:00:55.360830,90194,Not impressed with this style. #fashionfail,231,113,Negative
2025-03-26 15:00:55.360835,85755,Exploring vintage styles. #styleinspo,99,11,Neutral
2025-03-16 15:00:55.360839,19122,Exploring vintage styles. #styleinspo,47,14,Neutral
2025-03-03 15:00:55.360843,97229,Attending fashion week next week. #fashion,349,194,Neutral
2025-03-21 15:00:55.360848,66561,Feeling fabulous in this new dress. #fashiontrends,400,78,Positive
2025-03-30 15:00:55.360853,30507,The new Zara collection is amazing. #style,30,1,Positive
2025-03-22 15:00:55.360857,11902,Feeling fabulous in this new dress. #fashiontrends,8,28,Positive
2025-03-23 15:00:55.360862,68589,Exploring vintage styles. #styleinspo,400,33,Neutral
2025-03-13 15:00:55.360866,21715,Terrible stitching on this shirt. #stylecritic,474,48,Negative
2025-03-23 15:00:55.360871,30324,Looking up new fashion trends. #trendwatch,470,118,Neutral
2025-03-11 15:00:55.360879,78639,Looking up new fashion trends. #trendwatch,441,135,Neutral
2025-03-14 15:00:55.360886,77193,Loving my new outfit! #fashion,119,85,Positive
2025-03-21 15:00:55.360893,11269,Exploring vintage styles. #styleinspo,489,109,Neutral
2025-03-31 15:00:55.360901,46012,The new Zara collection is amazing. #style,110,109,Positive
2025-03-27 15:00:55.360908,99084,Very disappointed with the fit. #fashion,432,154,Negative
2025-03-14 15:00:55.360912,85914,Not impressed with this style. #fashionfail,76,19,Negative
2025-03-12 15:00:55.360917,31626,Very disappointed with the fit. #fashion,420,74,Negative
2025-03-26 15:00:55.360923,69969,Very disappointed with the fit. #fashion,378,151,Negative
2025-03-06 15:00:55.360928,47698,Loving my new outfit! #fashion,392,67,Positive
2025-03-30 15:00:55.360933,75964,Very disappointed with the fit. #fashion,189,77,Negative
2025-03-02 15:00:55.360937,26085,The new Zara collection is amazing. #style,201,66,Positive
2025-03-13 15:00:55.360942,46701,Loving my new outfit! #fashion,387,91,Positive
2025-03-20 15:00:55.360946,83945,Terrible stitching on this shirt. #stylecritic,494,74,Negative
2025-03-13 15:00:55.360951,45104,Looking up new fashion trends. #trendwatch,270,55,Neutral
2025-03-18 15:00:55.360955,58235,Feeling fabulous in this new dress. #fashiontrends,245,93,Positive
2025-03-21 15:00:55.360960,61832,Very disappointed with the fit. #fashion,123,92,Negative
2025-03-24 15:00:55.360964,62247,Exploring vintage styles. #styleinspo,465,76,Neutral
2025-03-28 15:00:55.360969,32833,Very disappointed with the fit. #fashion,253,9,Negative
2025-03-03 15:00:55.360973,68943,Attending fashion week next week. #fashion,91,134,Neutral
2025-03-02 15:00:55.360977,53598,Feeling fabulous in this new dress. #fashiontrends,487,188,Positive
2025-03-24 15:00:55.360982,39222,Looking up new fashion trends. #trendwatch,486,104,Neutral
2025-03-21 15:00:55.360986,89781,Terrible stitching on this shirt. #stylecritic,395,157,Negative
2025-03-02 15:00:55.360991,62192,The new Zara collection is amazing. #style,272,155,Positive
2025-03-22 15:00:55.360995,58563,The new Zara collection is amazing. #style,324,38,Positive
2025-03-31 15:00:55.360999,62364,Terrible stitching on this shirt. #stylecritic,310,33,Negative
2025-03-05 15:00:55.361004,42545,Very disappointed with the fit. #fashion,58,97,Negative
2025-03-18 15:00:55.361008,35280,The new Zara collection is amazing. #style,391,28,Positive
2025-03-28 15:00:55.361012,20818,Very disappointed with the fit. #fashion,91,29,Negative
2025-03-09 15:00:55.361017,87220,Terrible stitching on this shirt. #stylecritic,351,68,Negative
2025-03-29 15:00:55.361021,25362,Attending fashion week next week. #fashion,164,117,Neutral
2025-03-15 15:00:55.361026,39391,Feeling fabulous in this new dress. #fashiontrends,250,156,Positive
2025-04-01 15:00:55.361030,22808,Terrible stitching on this shirt. #stylecritic,464,106,Negative
2025-03-09 15:00:55.361034,35423,Exploring vintage styles. #styleinspo,449,151,Neutral
2025-03-23 15:00:55.361039,86622,Terrible stitching on this shirt. #stylecritic,363,87,Negative
2025-03-03 15:00:55.361043,45318,The new Zara collection is amazing. #style,469,164,Positive
2025-03-12 15:00:55.361048,44917,Not impressed with this style. #fashionfail,38,86,Negative
2025-03-06 15:00:55.361054,58576,Terrible stitching on this shirt. #stylecritic,479,57,Negative
2025-03-10 15:00:55.361061,24680,Feeling fabulous in this new dress. #fashiontrends,262,11,Positive
2025-03-22 15:00:55.361069,18422,Attending fashion week next week. #fashion,432,110,Neutral
2025-03-29 15:00:55.361076,91380,Loving my new outfit! #fashion,378,170,Positive
2025-03-21 15:00:55.361083,20018,Very disappointed with the fit. #fashion,151,74,Negative
2025-03-08 15:00:55.361091,81136,Loving my new outfit! #fashion,222,91,Positive
2025-04-01 15:00:55.361098,36960,Not impressed with this style. #fashionfail,257,98,Negative
2025-03-07 15:00:55.361105,44962,Very disappointed with the fit. #fashion,466,129,Negative
2025-04-01 15:00:55.361112,64823,Terrible stitching on this shirt. #stylecritic,139,25,Negative
2025-03-19 15:00:55.361121,76656,Terrible stitching on this shirt. #stylecritic,495,46,Negative
2025-03-05 15:00:55.361127,84642,Attending fashion week next week. #fashion,305,176,Neutral
2025-04-01 15:00:55.361132,95625,The new Zara collection is amazing. #style,458,7,Positive
2025-03-10 15:00:55.361136,76854,Very disappointed with the fit. #fashion,70,159,Negative
2025-03-24 15:00:55.361140,92138,Very disappointed with the fit. #fashion,457,106,Negative
2025-03-09 15:00:55.361145,13175,Not impressed with this style. #fashionfail,212,94,Negative
2025-03-09 15:00:55.361150,28192,Exploring vintage styles. #styleinspo,209,110,Neutral
2025-03-16 15:00:55.361154,79509,Looking up new fashion trends. #trendwatch,104,170,Neutral
2025-03-31 15:00:55.361159,96902,Looking up new fashion trends. #trendwatch,176,156,Neutral
2025-03-29 15:00:55.361163,91628,The new Zara collection is amazing. #style,451,24,Positive
2025-03-28 15:00:55.361168,57460,Very disappointed with the fit. #fashion,474,68,Negative
2025-03-06 15:00:55.361172,92243,Very disappointed with the fit. #fashion,436,41,Negative
2025-03-06 15:00:55.361176,86931,Terrible stitching on this shirt. #stylecritic,225,168,Negative
2025-03-21 15:00:55.361181,84829,Feeling fabulous in this new dress. #fashiontrends,278,6,Positive
2025-03-06 15:00:55.361185,64457,Terrible stitching on this shirt. #stylecritic,89,160,Negative
2025-03-20 15:00:55.361191,75592,Loving my new outfit! #fashion,279,179,Positive
2025-03-12 15:00:55.361199,84068,The new Zara collection is amazing. #style,194,140,Positive
2025-03-29 15:00:55.361207,32087,Exploring vintage styles. #styleinspo,68,190,Neutral
2025-03-24 15:00:55.361213,54756,Attending fashion week next week. #fashion,133,112,Neutral
2025-03-20 15:00:55.361229,40132,Feeling fabulous in this new dress. #fashiontrends,277,110,Positive
2025-03-04 15:00:55.361233,32735,Feeling fabulous in this new dress. #fashiontrends,0,63,Positive
2025-03-30 15:00:55.361237,70405,Loving my new outfit! #fashion,94,129,Positive
2025-03-05 15:00:55.361242,34993,Attending fashion week next week. #fashion,410,84,Neutral
2025-03-31 15:00:55.361246,96786,Looking up new fashion trends. #trendwatch,147,93,Neutral
2025-03-15 15:00:55.361251,65799,Very disappointed with the fit. #fashion,16,50,Negative
2025-03-26 15:00:55.361255,10786,Loving my new outfit! #fashion,347,49,Positive
2025-03-09 15:00:55.361260,12268,Not impressed with this style. #fashionfail,363,72,Negative
2025-03-14 15:00:55.361266,31437,Loving my new outfit! #fashion,465,193,Positive
2025-03-26 15:00:55.361271,69749,Not impressed with this style. #fashionfail,219,61,Negative
2025-03-25 15:00:55.361275,62273,Not impressed with this style. #fashionfail,4,39,Negative
2025-03-28 15:00:55.361280,13398,Feeling fabulous in this new dress. #fashiontrends,198,124,Positive
2025-03-21 15:00:55.361284,27310,Looking up new fashion trends. #trendwatch,84,35,Neutral
2025-03-06 15:00:55.361288,51973,Loving my new outfit! #fashion,431,22,Positive
2025-03-09 15:00:55.361293,59993,Attending fashion week next week. #fashion,213,50,Neutral
2025-03-22 15:00:55.361297,11539,Loving my new outfit! #fashion,448,68,Positive
2025-03-21 15:00:55.361302,81797,Very disappointed with the fit. #fashion,183,92,Negative
2025-03-31 15:00:55.361307,25534,Loving my new outfit! #fashion,111,50,Positive
2025-03-07 15:00:55.361311,67356,Very disappointed with the fit. #fashion,431,70,Negative
2025-03-17 15:00:55.361316,65118,Terrible stitching on this shirt. #stylecritic,340,124,Negative
2025-03-31 15:00:55.361320,41620,Feeling fabulous in this new dress. #fashiontrends,267,60,Positive
2025-03-31 15:00:55.361325,20417,Loving my new outfit! #fashion,434,158,Positive
2025-03-20 15:00:55.361329,31531,Very disappointed with the fit. #fashion,110,143,Negative
2025-03-08 15:00:55.361335,82416,The new Zara collection is amazing. #style,336,178,Positive
2025-03-07 15:00:55.361339,85301,Loving my new outfit! #fashion,392,130,Positive
2025-03-27 15:00:55.361344,96597,Loving my new outfit! #fashion,226,152,Positive
2025-03-24 15:00:55.361348,32337,Exploring vintage styles. #styleinspo,111,38,Neutral
2025-03-06 15:00:55.361352,24599,Loving my new outfit! #fashion,194,104,Positive
2025-03-12 15:00:55.361357,88371,Looking up new fashion trends. #trendwatch,340,36,Neutral
2025-03-10 15:00:55.361361,79101,Looking up new fashion trends. #trendwatch,348,85,Neutral
2025-03-22 15:00:55.361366,21744,Looking up new fashion trends. #trendwatch,355,57,Neutral
2025-03-14 15:00:55.361440,20929,Very disappointed with the fit. #fashion,354,173,Negative
2025-03-28 15:00:55.361446,59324,Very disappointed with the fit. #fashion,141,13,Negative
2025-03-30 15:00:55.361451,22900,Loving my new outfit! #fashion,105,34,Positive
2025-03-21 15:00:55.361456,36611,Looking up new fashion trends. #trendwatch,285,139,Neutral
2025-04-01 15:00:55.361464,66632,Very disappointed with the fit. #fashion,266,49,Negative
2025-03-22 15:00:55.361472,95969,Feeling fabulous in this new dress. #fashiontrends,211,164,Positive
2025-03-19 15:00:55.361479,12007,The new Zara collection is amazing. #style,59,122,Positive
2025-03-17 15:00:55.361487,50683,Not impressed with this style. #fashionfail,41,186,Negative
2025-03-13 15:00:55.361494,17476,Loving my new outfit! #fashion,116,107,Positive
2025-03-02 15:00:55.361501,44423,Attending fashion week next week. #fashion,253,37,Neutral
2025-03-22 15:00:55.361506,75443,Attending fashion week next week. #fashion,132,159,Neutral
2025-03-28 15:00:55.361510,55772,Loving my new outfit! #fashion,350,33,Positive
2025-03-22 15:00:55.361514,88881,Exploring vintage styles. #styleinspo,296,96,Neutral
2025-03-17 15:00:55.361519,85218,Not impressed with this style. #fashionfail,332,14,Negative
2025-03-15 15:00:55.361523,41881,Loving my new outfit! #fashion,126,186,Positive
2025-03-27 15:00:55.361528,28500,Terrible stitching on this shirt. #stylecritic,80,173,Negative
2025-03-09 15:00:55.361532,69906,Not impressed with this style. #fashionfail,45,134,Negative
2025-03-31 15:00:55.361536,30251,Loving my new outfit! #fashion,479,167,Positive
2025-03-25 15:00:55.361541,42313,Terrible stitching on this shirt. #stylecritic,495,89,Negative
2025-03-17 15:00:55.361545,64369,Loving my new outfit! #fashion,174,46,Positive
2025-03-31 15:00:55.361550,82495,Very disappointed with the fit. #fashion,57,68,Negative
2025-03-29 15:00:55.361554,99395,Very disappointed with the fit. #fashion,156,86,Negative
2025-03-03 15:00:55.361559,95912,Feeling fabulous in this new dress. #fashiontrends,38,33,Positive
2025-03-18 15:00:55.361563,33446,Not impressed with this style. #fashionfail,327,97,Negative
2025-03-06 15:00:55.361567,93183,Loving my new outfit! #fashion,87,24,Positive
2025-03-10 15:00:55.361572,89859,Not impressed with this style. #fashionfail,66,155,Negative
2025-03-22 15:00:55.361579,27192,Feeling fabulous in this new dress. #fashiontrends,390,48,Positive
2025-03-13 15:00:55.361586,54193,Not impressed with this style. #fashionfail,407,99,Negative
2025-03-31 15:00:55.361593,65147,Exploring vintage styles. #styleinspo,32,181,Neutral
2025-03-23 15:00:55.361599,44876,Not impressed with this style. #fashionfail,261,95,Negative
2025-03-15 15:00:55.361604,15326,Terrible stitching on this shirt. #stylecritic,91,90,Negative
2025-03-31 15:00:55.361608,51404,Not impressed with this style. #fashionfail,373,41,Negative
2025-03-12 15:00:55.361613,21423,Loving my new outfit! #fashion,319,110,Positive
2025-03-20 15:00:55.361617,73693,Attending fashion week next week. #fashion,385,47,Neutral
2025-03-30 15:00:55.361622,16706,Attending fashion week next week. #fashion,71,24,Neutral
2025-03-07 15:00:55.361626,84693,Not impressed with this style. #fashionfail,465,197,Negative
2025-03-27 15:00:55.361631,74013,Loving my new outfit! #fashion,295,188,Positive
2025-03-22 15:00:55.361635,44797,Looking up new fashion trends. #trendwatch,245,163,Neutral
2025-03-20 15:00:55.361639,97624,Not impressed with this style. #fashionfail,63,25,Negative
2025-03-11 15:00:55.361644,91123,Loving my new outfit! #fashion,330,158,Positive
2025-03-14 15:00:55.361648,74151,Attending fashion week next week. #fashion,172,100,Neutral
2025-03-24 15:00:55.361654,35395,Loving my new outfit! #fashion,388,171,Positive
2025-03-31 15:00:55.361658,33807,Looking up new fashion trends. #trendwatch,115,6,Neutral
2025-03-20 15:00:55.361663,69331,Attending fashion week next week. #fashion,247,120,Neutral
2025-03-09 15:00:55.361668,34938,The new Zara collection is amazing. #style,92,199,Positive
2025-03-23 15:00:55.361673,78785,Attending fashion week next week. #fashion,181,148,Neutral
2025-03-31 15:00:55.361677,69284,Terrible stitching on this shirt. #stylecritic,291,21,Negative
2025-03-29 15:00:55.361682,43522,Feeling fabulous in this new dress. #fashiontrends,91,168,Positive
2025-03-30 15:00:55.361686,82080,Loving my new outfit! #fashion,24,23,Positive
2025-03-11 15:00:55.361690,26880,Not impressed with this style. #fashionfail,492,13,Negative
2025-03-12 15:00:55.361695,37010,The new Zara collection is amazing. #style,438,118,Positive
2025-03-17 15:00:55.361700,11016,Loving my new outfit! #fashion,62,62,Positive
2025-03-09 15:00:55.361704,31257,Loving my new outfit! #fashion,464,74,Positive
2025-03-09 15:00:55.361709,77318,Loving my new outfit! #fashion,396,27,Positive
2025-03-23 15:00:55.361713,77041,Terrible stitching on this shirt. #stylecritic,170,138,Negative
2025-03-07 15:00:55.361718,12091,Loving my new outfit! #fashion,271,139,Positive
2025-03-08 15:00:55.361722,66999,Exploring vintage styles. #styleinspo,287,65,Neutral
2025-03-13 15:00:55.361726,11864,The new Zara collection is amazing. #style,371,117,Positive
2025-03-14 15:00:55.361731,57712,Exploring vintage styles. #styleinspo,331,141,Neutral
2025-03-02 15:00:55.361735,81414,The new Zara collection is amazing. #style,419,123,Positive
2025-03-15 15:00:55.361756,69587,Very disappointed with the fit. #fashion,493,59,Negative
2025-03-28 15:00:55.361761,13859,Exploring vintage styles. #styleinspo,119,40,Neutral
2025-03-19 15:00:55.361766,79787,Looking up new fashion trends. #trendwatch,447,72,Neutral
2025-03-31 15:00:55.361771,96278,Not impressed with this style. #fashionfail,444,58,Negative
2025-03-20 15:00:55.361775,27192,Looking up new fashion trends. #trendwatch,272,39,Neutral
2025-03-30 15:00:55.361780,49743,Very disappointed with the fit. #fashion,131,24,Negative
2025-03-30 15:00:55.361784,15611,Feeling fabulous in this new dress. #fashiontrends,181,121,Positive
2025-03-08 15:00:55.361789,54341,Feeling fabulous in this new dress. #fashiontrends,34,14,Positive
2025-03-06 15:00:55.361794,97432,Terrible stitching on this shirt. #stylecritic,5,162,Negative
2025-03-12 15:00:55.361798,67574,Terrible stitching on this shirt. #stylecritic,83,96,Negative
2025-03-05 15:00:55.361802,94126,Attending fashion week next week. #fashion,463,51,Neutral
2025-03-12 15:00:55.361807,97035,Feeling fabulous in this new dress. #fashiontrends,99,22,Positive
2025-03-24 15:00:55.361811,91538,Not impressed with this style. #fashionfail,495,27,Negative
2025-03-03 15:00:55.361816,42312,The new Zara collection is amazing. #style,359,71,Positive
2025-03-12 15:00:55.361820,29355,Terrible stitching on this shirt. #stylecritic,206,60,Negative
2025-03-22 15:00:55.361825,11296,Very disappointed with the fit. #fashion,495,36,Negative
2025-03-28 15:00:55.361829,25792,Looking up new fashion trends. #trendwatch,455,26,Neutral
2025-03-21 15:00:55.361834,54742,Looking up new fashion trends. #trendwatch,484,170,Neutral
2025-03-28 15:00:55.361839,21072,Looking up new fashion trends. #trendwatch,372,149,Neutral
2025-03-04 15:00:55.361843,73149,Very disappointed with the fit. #fashion,186,134,Negative
2025-03-11 15:00:55.361848,55930,Not impressed with this style. #fashionfail,73,32,Negative
2025-03-11 15:00:55.361853,84552,Feeling fabulous in this new dress. #fashiontrends,355,97,Positive
2025-03-24 15:00:55.361857,17793,Terrible stitching on this shirt. #stylecritic,14,68,Negative
2025-03-08 15:00:55.361862,21530,Looking up new fashion trends. #trendwatch,494,29,Neutral
2025-03-08 15:00:55.361866,73323,Exploring vintage styles. #styleinspo,250,39,Neutral
2025-03-17 15:00:55.361871,47216,Not impressed with this style. #fashionfail,138,135,Negative
2025-03-26 15:00:55.361875,25565,The new Zara collection is amazing. #style,44,15,Positive
2025-03-26 15:00:55.361879,49253,Attending fashion week next week. #fashion,126,69,Neutral
2025-03-26 15:00:55.361884,16723,Loving my new outfit! #fashion,39,66,Positive
2025-03-03 15:00:55.361890,88315,The new Zara collection is amazing. #style,482,165,Positive
2025-03-28 15:00:55.361898,68552,Looking up new fashion trends. #trendwatch,470,54,Neutral
